ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
430685.BJ,2021/09/02,14.01,14.01,14.01,14.01,14.01,0.0,0.0,129.0,180.729
430685.BJ,2021/09/03,15.5,15.5,15.5,15.5,14.01,1.49,10.6353,10.0,15.5
430685.BJ,2021/09/06,16.52,18.88,16.52,18.06,15.5,2.56,16.5161,723.01,1286.232
430685.BJ,2021/09/07,18.0,18.0,15.3,15.5,18.06,-2.56,-14.175,228.0,354.81
430685.BJ,2021/09/08,17.86,17.86,17.86,17.86,15.5,2.36,15.2258,1.0,1.786
430685.BJ,2021/09/09,19.0,19.0,18.0,18.0,17.86,0.14,0.7839,575.0,1045.0
430685.BJ,2021/09/10,18.49,19.0,18.49,18.99,18.0,0.99,5.5,556.63,1032.238
430685.BJ,2021/09/13,19.05,19.05,18.99,18.99,18.99,0.0,0.0,1019.0,1939.374
430685.BJ,2021/09/14,19.04,19.04,19.02,19.02,18.99,0.03,0.158,160.0,304.48
430685.BJ,2021/09/15,19.05,19.39,18.88,18.88,19.02,-0.14,-0.7361,171.2,325.167
430685.BJ,2021/09/16,18.9,18.9,18.8,18.9,18.88,0.02,0.1059,446.3,843.132
430685.BJ,2021/09/17,18.9,19.1,18.8,18.95,18.9,0.05,0.2646,426.0,804.79
430685.BJ,2021/09/22,21.49,21.49,21.15,21.45,18.95,2.5,13.1926,1269.63,2713.248
430685.BJ,2021/09/23,21.39,21.39,20.23,21.29,21.45,-0.16,-0.7459,367.74,773.623
430685.BJ,2021/09/24,21.29,21.29,20.01,21.2,21.29,-0.09,-0.4227,42.19,87.587
430685.BJ,2021/09/27,21.2,21.2,21.0,21.0,21.2,-0.2,-0.9434,184.0,389.44
430685.BJ,2021/09/28,20.0,24.0,20.0,21.49,21.0,0.49,2.3333,167.0,342.633
430685.BJ,2021/09/29,21.49,21.49,21.39,21.4,21.49,-0.09,-0.4188,7.0,14.988
430685.BJ,2021/09/30,20.89,20.9,20.05,20.1,21.4,-1.3,-6.0748,119.44,246.743
430685.BJ,2021/10/08,20.01,21.4,20.01,21.15,20.1,1.05,5.2239,209.0,443.558
430685.BJ,2021/10/11,21.45,21.45,21.45,21.45,21.15,0.3,1.4184,5.0,10.725
430685.BJ,2021/10/12,20.17,20.99,20.17,20.99,21.45,-0.46,-2.1445,149.5,313.39
430685.BJ,2021/10/13,21.25,21.25,21.0,21.0,20.99,0.01,0.0476,53.54,112.492
430685.BJ,2021/10/14,20.8,20.8,20.8,20.8,21.0,-0.2,-0.9524,100.0,208.0
430685.BJ,2021/10/15,20.15,20.48,20.0,20.0,20.8,-0.8,-3.8462,322.0,645.389
430685.BJ,2021/10/18,20.5,20.5,19.99,20.0,20.0,0.0,0.0,573.74,1149.633
430685.BJ,2021/10/19,20.0,20.0,20.0,20.0,20.0,0.0,0.0,12.0,24.0
430685.BJ,2021/10/20,20.95,20.95,20.95,20.95,20.0,0.95,4.75,6.0,12.57
430685.BJ,2021/10/21,20.89,20.89,20.89,20.89,20.95,-0.06,-0.2864,5.0,10.445
430685.BJ,2021/10/22,20.87,20.88,19.91,20.0,20.89,-0.89,-4.2604,216.3,437.731
430685.BJ,2021/10/25,20.5,20.5,19.9,20.0,20.0,0.0,0.0,864.0,1741.136
430685.BJ,2021/10/26,19.81,20.55,19.7,20.55,20.0,0.55,2.75,620.0,1229.393
430685.BJ,2021/10/27,19.8,20.44,19.7,20.3,20.55,-0.25,-1.2165,561.0,1112.73
430685.BJ,2021/10/28,19.8,20.3,18.0,19.31,20.3,-0.99,-4.8768,1076.0,2105.473
430685.BJ,2021/10/29,19.2,19.88,19.0,19.88,19.31,0.57,2.9518,609.0,1162.688
430685.BJ,2021/11/01,19.8,19.8,19.02,19.15,19.88,-0.73,-3.672,388.16,744.118
430685.BJ,2021/11/02,19.2,19.49,19.1,19.47,19.15,0.32,1.671,386.31,741.598
430685.BJ,2021/11/04,19.15,19.5,19.15,19.16,19.47,-0.31,-1.5922,603.74,1156.406
430685.BJ,2021/11/05,19.0,19.0,19.0,19.0,19.16,-0.16,-0.8351,135.1,256.69
430685.BJ,2021/11/08,18.89,18.89,18.89,18.89,19.0,-0.11,-0.5789,80.0,151.12
430685.BJ,2021/11/09,19.5,19.5,19.5,19.5,18.89,0.61,3.2292,2.0,3.9
430685.BJ,2021/11/10,19.0,19.49,19.0,19.49,19.5,-0.01,-0.0513,20.28,38.63
430685.BJ,2021/11/12,19.01,19.39,19.01,19.39,19.49,-0.1,-0.5131,74.14,142.655
430685.BJ,2021/11/15,19.5,19.5,19.49,19.5,19.39,0.11,0.5673,795.46,1551.144
430685.BJ,2021/11/16,19.5,20.0,19.5,20.0,19.5,0.5,2.5641,84.61,167.259
430685.BJ,2021/11/17,20.5,20.5,18.51,20.39,20.0,0.39,1.95,36.99,69.256
430685.BJ,2021/11/18,19.0,20.35,19.0,19.08,20.39,-1.31,-6.4247,107.0,204.419
430685.BJ,2021/11/19,19.08,19.08,18.57,19.0,19.08,-0.08,-0.4193,64.15,121.485
430685.BJ,2021/11/22,19.5,19.99,19.4,19.78,19.0,0.78,4.1053,49.51,97.061
430685.BJ,2021/11/23,19.89,19.89,19.23,19.23,19.78,-0.55,-2.7806,11.0,21.813
430685.BJ,2021/11/24,19.79,19.88,19.22,19.88,19.23,0.65,3.3801,10.0,19.346
