ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
835579.BJ,2021/09/01,4.66,4.7,4.65,4.7,4.66,0.04,0.8584,185.0,86.341
835579.BJ,2021/09/03,5.48,5.48,4.99,5.05,4.7,0.35,7.4468,156.0,78.743
835579.BJ,2021/09/06,5.55,5.55,5.34,5.35,5.05,0.3,5.9406,160.0,87.795
835579.BJ,2021/09/07,5.59,5.82,5.59,5.82,5.35,0.47,8.785,500.0,284.47
835579.BJ,2021/09/08,6.18,6.5,6.18,6.39,5.82,0.57,9.7938,915.32,581.561
835579.BJ,2021/09/09,6.99,6.99,6.55,6.55,6.39,0.16,2.5039,580.0,386.244
835579.BJ,2021/09/10,6.65,6.71,6.65,6.71,6.55,0.16,2.4427,592.09,396.259
835579.BJ,2021/09/13,6.78,6.78,6.55,6.59,6.71,-0.12,-1.7884,400.97,266.36
835579.BJ,2021/09/14,6.44,6.44,6.33,6.33,6.59,-0.26,-3.9454,77.0,49.203
835579.BJ,2021/09/15,6.6,6.6,5.61,6.6,6.33,0.27,4.2654,52.0,34.221
835579.BJ,2021/09/16,6.48,6.54,5.57,5.57,6.6,-1.03,-15.6061,90.0,56.62
835579.BJ,2021/09/17,6.74,6.74,6.5,6.5,5.57,0.93,16.6966,120.0,78.744
835579.BJ,2021/09/22,6.99,7.01,6.3,7.0,6.5,0.5,7.6923,133.35,93.205
835579.BJ,2021/09/23,7.09,7.59,7.09,7.59,7.0,0.59,8.4286,316.22,230.261
835579.BJ,2021/09/24,7.65,8.62,7.65,8.62,7.59,1.03,13.5705,288.4,242.418
835579.BJ,2021/09/27,7.49,8.38,7.49,8.36,8.62,-0.26,-3.0162,261.0,199.16
835579.BJ,2021/09/28,8.34,8.84,8.34,8.84,8.36,0.48,5.7416,99.0,85.046
835579.BJ,2021/09/29,9.81,9.81,9.21,9.21,8.84,0.37,4.1855,326.0,303.462
835579.BJ,2021/09/30,9.31,9.5,9.31,9.5,9.21,0.29,3.1488,465.53,439.103
835579.BJ,2021/10/08,9.46,9.46,9.45,9.45,9.5,-0.05,-0.5263,68.0,64.296
835579.BJ,2021/10/11,9.48,9.48,8.99,8.99,9.45,-0.46,-4.8677,184.4,168.015
835579.BJ,2021/10/12,9.2,9.2,9.2,9.2,8.99,0.21,2.3359,10.0,9.2
835579.BJ,2021/10/13,9.2,9.2,9.06,9.06,9.2,-0.14,-1.5217,169.14,154.0
835579.BJ,2021/10/14,9.04,9.04,8.89,8.89,9.06,-0.17,-1.8764,176.7,158.743
835579.BJ,2021/10/15,8.74,8.74,8.65,8.65,8.89,-0.24,-2.6997,116.0,100.511
835579.BJ,2021/10/18,8.65,8.65,8.65,8.65,8.65,0.0,0.0,150.0,129.75
835579.BJ,2021/10/19,8.65,8.65,8.65,8.65,8.65,0.0,0.0,89.6,77.504
835579.BJ,2021/10/20,9.2,9.2,9.09,9.09,8.65,0.44,5.0867,2.32,2.123
835579.BJ,2021/10/22,9.09,9.09,9.09,9.09,9.09,0.0,0.0,84.0,76.356
835579.BJ,2021/10/25,9.18,9.29,9.18,9.29,9.09,0.2,2.2002,375.79,346.373
835579.BJ,2021/10/26,8.88,8.88,8.86,8.86,9.29,-0.43,-4.6286,270.85,240.394
835579.BJ,2021/10/27,9.09,9.35,9.09,9.35,8.86,0.49,5.5305,2.0,1.844
835579.BJ,2021/10/28,9.5,9.55,9.0,9.39,9.35,0.04,0.4278,134.2,123.922
835579.BJ,2021/10/29,8.81,9.2,8.81,9.19,9.39,-0.2,-2.1299,175.39,158.446
835579.BJ,2021/11/01,9.1,9.11,9.1,9.11,9.19,-0.08,-0.8705,235.0,213.989
835579.BJ,2021/11/03,9.1,9.1,9.09,9.09,9.11,-0.02,-0.2195,70.0,63.68
835579.BJ,2021/11/04,9.0,9.05,9.0,9.05,9.09,-0.04,-0.44,75.0,67.525
835579.BJ,2021/11/05,9.05,9.05,9.04,9.05,9.05,0.0,0.0,260.9,236.077
835579.BJ,2021/11/08,9.1,9.1,9.08,9.08,9.05,0.03,0.3315,120.0,109.02
835579.BJ,2021/11/09,9.09,9.1,9.09,9.1,9.08,0.02,0.2203,103.0,93.705
835579.BJ,2021/11/11,9.09,9.11,9.03,9.11,9.1,0.01,0.1099,136.66,124.137
835579.BJ,2021/11/12,9.18,9.19,9.12,9.12,9.11,0.01,0.1098,188.0,172.396
835579.BJ,2021/11/15,9.15,9.68,9.15,9.68,9.12,0.56,6.1404,185.6,173.642
835579.BJ,2021/11/16,9.69,9.89,9.69,9.89,9.68,0.21,2.1694,46.99,46.073
835579.BJ,2021/11/17,9.69,9.75,9.69,9.75,9.89,-0.14,-1.4156,350.71,340.047
