ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
836077.BJ,2021/09/01,19.15,21.88,19.14,21.81,19.1,2.71,14.1885,41148.55,83544.364
836077.BJ,2021/09/02,22.23,25.18,22.23,25.18,21.81,3.37,15.4516,21119.0,50896.404
836077.BJ,2021/09/03,30.0,31.75,27.0,30.34,25.18,5.16,20.4925,36657.78,107620.505
836077.BJ,2021/09/06,32.01,35.0,29.21,32.7,30.34,2.36,7.7785,40439.73,130070.552
836077.BJ,2021/09/07,32.35,32.95,31.03,31.8,32.7,-0.9,-2.7523,15709.43,50239.337
836077.BJ,2021/09/08,31.86,32.99,31.58,32.35,31.8,0.55,1.7296,13790.15,44630.585
836077.BJ,2021/09/09,32.55,33.0,31.46,32.3,32.35,-0.05,-0.1546,18646.72,60467.922
836077.BJ,2021/09/10,32.94,32.94,30.18,31.0,32.3,-1.3,-4.0248,11359.15,35804.123
836077.BJ,2021/09/13,31.0,31.0,28.48,28.88,31.0,-2.12,-6.8387,18278.78,52885.768
836077.BJ,2021/09/14,29.39,30.99,28.5,29.76,28.88,0.88,3.0471,12114.26,36398.333
836077.BJ,2021/09/15,29.6,29.9,28.77,28.98,29.76,-0.78,-2.621,4918.59,14412.659
836077.BJ,2021/09/16,29.0,29.51,28.53,28.87,28.98,-0.11,-0.3796,9003.73,26201.27
836077.BJ,2021/09/17,28.92,31.8,28.92,31.59,28.87,2.72,9.4215,22734.65,69678.201
836077.BJ,2021/09/22,34.0,36.0,32.2,36.0,31.59,4.41,13.9601,27622.53,94824.556
836077.BJ,2021/09/23,36.2,40.98,36.2,37.32,36.0,1.32,3.6667,26419.17,102384.831
836077.BJ,2021/09/24,37.4,39.58,37.4,38.65,37.32,1.33,3.5638,14366.42,55481.957
836077.BJ,2021/09/27,39.0,41.5,37.0,38.69,38.65,0.04,0.1035,14602.98,57083.136
836077.BJ,2021/09/28,39.01,43.47,38.02,43.3,38.69,4.61,11.9152,22390.49,91375.336
836077.BJ,2021/09/29,43.36,47.49,41.5,41.65,43.3,-1.65,-3.8106,24582.53,111557.867
836077.BJ,2021/09/30,42.78,44.58,39.04,42.9,41.65,1.25,3.0012,18720.26,78188.993
836077.BJ,2021/10/08,43.0,43.0,38.89,39.55,42.9,-3.35,-7.8089,9622.77,38598.294
836077.BJ,2021/10/11,40.01,40.02,38.9,39.39,39.55,-0.16,-0.4046,4235.26,16690.671
836077.BJ,2021/10/12,39.18,39.75,36.9,37.89,39.39,-1.5,-3.8081,5767.43,21778.678
836077.BJ,2021/10/13,38.0,42.5,38.0,41.91,37.89,4.02,10.6097,11605.86,46695.85
836077.BJ,2021/10/14,41.5,42.5,40.2,41.95,41.91,0.04,0.0954,6046.44,24968.971
836077.BJ,2021/10/15,41.95,42.4,40.5,41.45,41.95,-0.5,-1.1919,3682.95,15245.918
836077.BJ,2021/10/18,41.6,41.6,39.4,40.34,41.45,-1.11,-2.6779,5519.15,22169.887
836077.BJ,2021/10/19,40.34,40.35,39.56,39.85,40.34,-0.49,-1.2147,2996.32,11969.125
836077.BJ,2021/10/20,39.2,40.88,39.2,40.77,39.85,0.92,2.3087,3488.19,13977.273
836077.BJ,2021/10/21,40.08,40.89,39.66,39.85,40.77,-0.92,-2.2566,9348.9,37704.565
